station_id;name_official;name_long;name_short;name_alternative;stations_metastation;LV95_e;LV95_n;LV95_h;WGS84_e;WGS84_n;WGS84_h
1104187;Grossherrischwand, Waage;None;None;None;None;2643228;1281001;0;8.014271;47.678214;0
1104188;Grunholz, Brückle;None;None;None;None;2648397;1269441;0;8.081846;47.573890;0
1104189;Grunholz, Kürze;None;None;None;None;2648858;1269786;0;8.088002;47.576958;0
1104190;Grunholz, Waidweg;None;None;None;None;2648608;1269690;0;8.084673;47.576113;0
1104191;Gündelwangen, Hinterdorf;None;None;None;None;2662834;1299495;0;8.277975;47.842934;0
1104192;Gündelwangen, Hirschen;None;None;None;None;2663813;1299450;0;8.291046;47.842430;0
1104193;Gündelwangen, Lothenbachklamm;None;None;None;None;2665152;1298732;0;8.308818;47.835841;0
1104194;Gündelwangen, Schule;None;None;None;None;2663531;1299705;0;8.287319;47.844751;0
1104195;Gündelwangen, Vorderdorf;None;None;None;None;2664770;1299260;0;8.303800;47.840632;0
1104196;Gündelwangen, Wanderparkplatz;None;None;None;None;2663527;1299772;0;8.287270;47.845353;0
1104197;Gündelwangen,Abz Schattenmühle;None;None;None;None;2665247;1298740;0;8.310091;47.835910;0
1104198;Günzgen;None;None;None;None;2676800;1271001;0;8.459566;47.585213;0
1104200;Gurtweil, Bad Bruckhaus;None;None;None;None;2660733;1277545;0;8.246890;47.645741;0
1104201;Gurtweil, Halle;None;None;None;None;2660624;1277228;0;8.245400;47.642908;0
1104202;Gurtweil, Hauptschule;None;None;None;None;2660516;1277250;0;8.243959;47.643115;0
1104203;Gurtweil, Post;None;None;None;None;2660785;1277019;0;8.247506;47.641009;0
1104204;Gurtweil, Rathaus;None;None;None;None;2660739;1277003;0;8.246892;47.640874;0
1104205;Gurtweil, Rütte;None;None;None;None;2661175;1277025;0;8.252703;47.641031;0
1104206;Gurtweil, Steggelenbuck;None;None;None;None;2660329;1276762;0;8.241412;47.638743;0
1104207;Gutenburg (WT);None;None;None;None;2661002;1278692;0;8.250631;47.656034;0
1104208;Gutenburg (WT), Abzw. Weilheim;None;None;None;None;2660892;1278518;0;8.249135;47.654477;0
1104209;Waldshut, Gutenburg Abzw.;None;None;None;None;2660868;1278569;0;8.248829;47.654943;0
1104210;Albbruck, Haide;None;None;None;None;2649832;1274036;0;8.101425;47.615107;0
1104211;Hänner, ehem. Schule;None;None;None;None;2644885;1271653;0;8.035392;47.594028;0
1104212;Hänner;None;None;None;None;2644755;1271764;0;8.033669;47.595040;0
1104213;Hänner, Oberdorf;None;None;None;None;2644270;1272119;0;8.027264;47.598265;0
1104214;Happingen, Aussiedlerhof;None;None;None;None;2649920;1281721;0;8.103456;47.684212;0
1104215;Happingen;None;None;None;None;2650570;1282109;0;8.112165;47.687654;0
1104216;Harpolingen, Schule;None;None;None;None;2642388;1269278;0;8.001966;47.572835;0
1104217;Hartschwand, Höllbachhof;None;None;None;None;2646937;1279616;0;8.063517;47.665498;0
1104218;Hartschwand, Ort;None;None;None;None;2647108;1280083;0;8.065834;47.669687;0
1104219;Laufenburg (D), Hauenstein;None;None;None;None;2650403;1270450;0;8.108607;47.582816;0
1104220;Häusern, B 501;None;None;None;None;2654762;1289520;0;8.168905;47.753956;0
1104221;Häusern, Rathaus;None;None;None;None;2654733;1289483;0;8.168523;47.753630;0
1104223;Häusern, Albtalblick;None;None;None;None;2653980;1289242;0;8.158450;47.751528;0
1104224;Häusern, Schwandmättle;None;None;None;None;2655529;1289539;0;8.179143;47.754066;0
1104225;Häusern, St. Fridolinstrasse;None;None;None;None;2654587;1289131;0;8.166525;47.750475;0
1104226;Heppenschwand, Ort;None;None;None;None;2654408;1286112;0;8.163764;47.723340;0
1104227;Hohentengen, Herdern;None;None;None;None;2676487;1269843;0;8.455205;47.574836;0
1104228;Herrischried, Abzw. Hornberg;None;None;None;None;2638906;1278040;0;7.956458;47.651856;0
1104229;Herrischried, Abzw. Rütte;None;None;None;None;2642103;1280012;0;7.999194;47.669391;0
1104230;Herrischried, Abzw. Schule;None;None;None;None;2641947;1279510;0;7.997070;47.664887;0
1104231;Herrischried, Ackern;None;None;None;None;2641477;1279842;0;7.990851;47.667905;0
1104232;Herrischried, Eishalle;None;None;None;None;2641027;1279406;0;7.984812;47.664014;0
1104233;Herrischried, GMS;None;None;None;None;2641881;1279456;0;7.996186;47.664402;0
1104234;Herrischried, Hornbergbecken;None;None;None;None;2639637;1278513;0;7.966235;47.656060;0
1104235;Herrischried, Lochhäuser;None;None;None;None;2643417;1282423;0;8.016924;47.690985;0
1104236;Herrischried, Lochmatt;None;None;None;None;2642561;1278733;0;8.005175;47.657862;0
1104237;Herrischried, Rathaus;None;None;None;None;2642366;1279500;0;8.002653;47.664769;0
1104238;Herrischried, Rütte;None;None;None;None;2641339;1280430;0;7.989064;47.673198;0
1104239;Herrischried, Steinernes Kreuz;None;None;None;None;2643433;1283466;0;8.017235;47.700364;0
1104241;Herrischried, Wehrhalden;None;None;None;None;2642950;1283617;0;8.010824;47.701753;0
1104242;Herrischried,Abzw Niedergebisb;None;None;None;None;2642698;1277260;0;8.006851;47.644605;0
1104243;Weilheim, Heubach;None;None;None;None;2658052;1281161;0;8.211685;47.678502;0
1104244;Weilheim, Heubach Kapelle;None;None;None;None;2658352;1281713;0;8.215755;47.683442;0
1104245;Hierbach;None;None;None;None;2649004;1281903;0;8.091288;47.685916;0
1104246;Hierholz;None;None;None;None;2647362;1283175;0;8.069556;47.697480;0
1104247;Höchenschwand, Amrigschwand;None;None;None;None;2656144;1285668;0;8.186857;47.719205;0
1104248;Attlisberg;None;None;None;None;2654665;1285918;0;8.167166;47.721574;0
1104249;Höchenschwand, Ellmenegg;None;None;None;None;2655089;1285325;0;8.172745;47.716207;0
1104250;Höchenschwand, Grundschule;None;None;None;None;2654429;1287077;0;8.164172;47.732017;0
1104251;Höchenschwand, Kindergarten;None;None;None;None;2654518;1287142;0;8.165363;47.732592;0
1104252;Höchenschwand, Kreuzstein;None;None;None;None;2655344;1286641;0;8.176312;47.728025;0
1104253;Höchenschwand, Kurhaus;None;None;None;None;2654530;1287441;0;8.165557;47.735285;0
1104254;Höchenschwand, Rathaus;None;None;None;None;2654444;1287152;0;8.164382;47.732689;0
1104255;Höchenschwand, Schwimmbad;None;None;None;None;2655012;1288066;0;8.172061;47.740865;0
1104256;Höchenschwand, Süd;None;None;None;None;2654383;1286836;0;8.163527;47.729853;0
1104257;Höchenschwand,Abzw Heppenschw.;None;None;None;None;2653721;1286182;0;8.154620;47.724026;0
1104258;Attlisberg, Kohlmiesfeld;None;None;None;None;2654928;1286076;0;8.170691;47.722977;0
1104259;Hochsal, Kinderspielplatz;None;None;None;None;2648431;1271167;0;8.082479;47.589407;0
1104260;Hochsal, Lindenstrasse;None;None;None;None;2648399;1271046;0;8.082046;47.588324;0
1104261;Hochsal, Sägewerk;None;None;None;None;2648057;1271384;0;8.077536;47.591392;0
1104262;Hogschür, Landstrasse;None;None;None;None;2643048;1277558;0;8.011541;47.647260;0
1104263;Hogschür, Ort;None;None;None;None;2643306;1277709;0;8.014984;47.648602;0
1104264;Albbruck, Hohenfels;None;None;None;None;2650568;1273086;0;8.111112;47.606509;0
1104265;Hohentengen, Engelhof;None;None;None;None;2673056;1269846;0;8.409613;47.575249;0
1104266;Hohentengen, GMS;None;None;None;None;2674652;1269337;0;8.430733;47.570492;0
1104267;Hohentengen, Klausen;None;None;None;None;2674318;1269200;0;8.426265;47.569305;0
1104268;Hohentengen, Löwen;None;None;None;None;2675013;1269351;0;8.435532;47.570584;0
1104270;Hohentengen, Gewerbegebiet;None;None;None;None;2675457;1269528;0;8.441465;47.572120;0
1104271;Hohentengen, Guggenmühle;None;None;None;None;2672428;1270326;0;8.401338;47.579637;0
1104272;Hohentengen, Kath. Pfarramt;None;None;None;None;2674850;1269174;0;8.433341;47.569002;0
1104273;Hohentengen, Kh. Boller;None;None;None;None;2674931;1269398;0;8.434450;47.571014;0
1104275;Hohentengen, Abz Bergöschingen;None;None;None;None;2672538;1270312;0;8.402802;47.579501;0
1104276;Holzschlag, Reichenbächle;None;None;None;None;2662076;1300234;0;8.267954;47.849650;0
1104277;Dachsberg, Horbach;None;None;None;None;2650112;1287689;0;8.106697;47.737869;0
1104278;Horheim, Gewerbepark;None;None;None;None;2668593;1277711;0;8.351516;47.646464;0
1104279;Horheim, Horheim;None;None;None;None;2668449;1277941;0;8.349632;47.648549;0
1104280;Herrischried, Hornberg;None;None;None;None;2638485;1278727;0;7.950920;47.658054;0
1104281;Hottingen, Abzw Oberwihl;None;None;None;None;2643475;1274603;0;8.016933;47.620658;0
1104282;Hottingen, Ausserdorf;None;None;None;None;2643012;1274580;0;8.010775;47.620479;0
1104283;Hottingen, Ort;None;None;None;None;2642530;1275128;0;8.004406;47.625445;0
1104284;Hürrlingen;None;None;None;None;2663664;1286214;0;8.287135;47.723426;0
1104285;Hütten-Hotzenwald, Flugplatz;None;None;None;None;2638093;1276047;0;7.945471;47.633980;0
1104286;Hütten-Hotzenwald;None;None;None;None;2638389;1275441;0;7.949355;47.628513;0
1104287;St. Blasien, Hüttlebuck;None;None;None;None;2653304;1289670;0;8.149488;47.755425;0
1104288;Ibach (D), Adler;None;None;None;None;2647471;1286759;0;8.071389;47.729702;0
1104289;Ibach (D), Schulhaus;None;None;None;None;2647161;1288230;0;8.067418;47.742950;0
1104290;Ibach (D), Schwarzenhof;None;None;None;None;2647975;1286322;0;8.078060;47.725734;0
1104291;Ibach (D), Vorderibach;None;None;None;None;2647674;1286395;0;8.074061;47.726412;0
1104294;Immeneich;None;None;None;None;2651438;1283023;0;8.123829;47.695806;0
1104295;Immeneich, Sägewerk Volk;None;None;None;None;2651260;1282187;0;8.121363;47.688297;0
1104296;Indlekofen, Feuerwehrhaus;None;None;None;None;2658445;1279257;0;8.216672;47.661350;0
1104298;Indlekofen, Sonne;None;None;None;None;2658749;1279027;0;8.220685;47.659254;0
1104299;Jestetten, Hauptschule;None;None;None;1104299,1104739,8503421;2685166;1278509;0;8.572210;47.651697;0
1104300;Jestetten, Osterfingerstrasse;None;None;None;None;2683152;1276862;0;8.545089;47.637141;0
1104301;Jestetten, Rathaus;None;None;None;None;2684885;1278364;0;8.568437;47.650432;0
1104302;Jestetten, Realschule;None;None;None;None;2684820;1278609;0;8.567619;47.652641;0
1104303;Jestetten, Säge;None;None;None;None;2684511;1277980;0;8.563388;47.647025;0
1104304;Jestetten, Zollamt Wangental;None;None;None;None;2682182;1277776;0;8.532360;47.645482;0
1104305;Jungholz, Ort;None;None;None;None;2638628;1272344;0;7.952268;47.600646;0
1104306;Jungholz, West;None;None;None;None;2638428;1272087;0;7.949580;47.598349;0
1104307;Kadelburg, Grundschule;None;None;None;None;2664304;1273653;0;8.293848;47.610401;0
1104308;Kadelburg, Löwen;None;None;None;None;2664426;1273767;0;8.295485;47.611419;0
1104309;Kadelburg, Post;None;None;None;None;2664430;1273493;0;8.295498;47.608950;0
1104310;Kiesenbach;None;None;None;None;2653117;1272469;0;8.144927;47.600759;0
1104311;Kleinherrischwand, Waldheim;None;None;None;None;2643305;1281775;0;8.015369;47.685169;0
1104312;Klosterweiher;None;None;None;None;2650049;1287289;0;8.105806;47.734278;0
1104313;Krenkingen;None;None;None;None;2665027;1281682;0;8.304642;47.682539;0
1104314;Küssaberg, Bechtersbohl Abzw;None;None;None;None;2668455;1273963;0;8.349095;47.612772;0
1104315;Küssaberg, Küssaburg;None;None;None;None;2669221;1272667;0;8.359081;47.601040;0
1104316;Küssaberg, Küssnach;None;None;None;None;2669619;1271890;0;8.364249;47.594005;0
1104317;Laithe;None;None;None;None;2650605;1287300;0;8.113226;47.734330;0
1104318;Lauchringen, Adler;None;None;None;None;2666703;1274958;0;8.325945;47.621904;0
1104319;Lauchringen, Ärztezentrum;None;None;None;None;2665040;1275652;0;8.303923;47.628306;0
1104321;Lauchringen, Deutscher Kaiser;None;None;None;None;2664654;1276132;0;8.298860;47.632666;0
1104322;Lauchringen, Gasthaus Feldeck;None;None;None;None;2666890;1274650;0;8.328385;47.619112;0
1104323;Lauchringen, Kirche;None;None;None;None;2665037;1275949;0;8.303927;47.630983;0
1104324;Lauchringen, Lauffenmühle West;None;None;None;None;2664412;1275941;0;8.295609;47.630967;0
1104325;Lauchringen, Nimmersatt;None;None;None;None;2666490;1275369;0;8.323178;47.625614;0
1104326;Lauchringen, Rathaus;None;None;None;None;2665801;1275636;0;8.314045;47.628087;0
1104327;Lauchringen, West;None;None;None;1104327,1106585,8085022;2665304;1276173;0;8.307514;47.632967;0
1104329;Lauchringen, Ecke Mozartstr.;Lauchringen, Ecke Mozartstrasse/Martin Lutherstr.;None;None;None;2665301;1275765;0;8.307410;47.629299;0
1104330;Lauchringen, Ecke Weberstr.;Lauchringen, Ecke Weberstrasse/Hauptstrasse;None;None;None;2664737;1275950;0;8.299933;47.631017;0
1104331;Laufenburg (D), Berg;None;None;None;None;2646546;1268311;0;8.057115;47.563859;0
1104332;Laufenburg (D), Obere Sitt;None;None;None;None;2646373;1268294;0;8.054824;47.563718;0
1104333;Laufenburg (D), Rhina;None;None;None;None;2645733;1267669;0;8.046258;47.558146;0
1104334;Laufenburg (D), Schlössle;None;None;None;None;2646743;1268472;0;8.059754;47.565297;0
1104335;Laufenburg (D), Sparkasse;None;None;None;None;2647151;1268542;0;8.065181;47.565891;0
1104337;Laufenburg (D), Einkaufszentr.;None;None;None;None;2647760;1268549;0;8.073273;47.565915;0
1104338;Laufenburg (D), Hebelschule;None;None;None;None;2645963;1268149;0;8.049356;47.562449;0
1104339;Laufenburg (D), Grunholzer Str;None;None;None;None;2647705;1268776;0;8.072570;47.567962;0
1104341;Laufenburg (D), Waldfriedhof;None;None;None;None;2646365;1268669;0;8.054750;47.567092;0
1104342;Laufenburg (D),Abz.Le Croisic;None;None;None;None;2646447;1268673;0;8.055839;47.567128;0
1104343;Laufenburg (D),Abzw Mühlematt;None;None;None;None;2646708;1268849;0;8.059335;47.568686;0
1104344;Laufenburg (D),Abzw Steinmatt;None;None;None;None;2648346;1268776;0;8.081087;47.567914;0
1104346;Laufenburg (D), Fa. Starck;None;None;None;None;2645201;1267394;0;8.039157;47.555706;0
1104347;Laufenburg (D),Hans-Th.Schule;None;None;None;None;2646857;1268642;0;8.061283;47.566813;0
1104348;Laufenburg (D), Steigmattstr.;None;None;None;None;2647821;1268671;0;8.074096;47.567007;0
1104349;Laufenburg (D), Himmelreichstr;None;None;None;None;2648231;1268992;0;8.079583;47.569867;0
1104350;Laufenburg (D), mittl Hochhaus;None;None;None;None;2648019;1268899;0;8.076759;47.569044;0
1104351;Laufenburg (D), KiGa;Laufenburg (D), Kindergarten Rappenstein;None;None;None;2646942;1268498;0;8.062409;47.565517;0
1104352;Laufenburg (D),Wolfsgrubenweg;None;None;None;None;2646304;1268399;0;8.053916;47.564674;0
1104353;Stühlingen, Lausheim;None;None;None;None;2676047;1296166;0;8.453882;47.811590;0
1104355;Lembach b Wutach, Dobelhof;None;None;None;None;2674144;1296492;0;8.428536;47.814742;0
1104356;Lembach b Wutach, Lerchenhof;None;None;None;None;2674344;1296394;0;8.431190;47.813838;0
1104357;Lembach b Wutach, Ortseingang;None;None;None;None;2674371;1295543;0;8.431408;47.806182;0
1104358;Lembach b Wutach, Ortsmitte;None;None;None;None;2674270;1295321;0;8.430013;47.804204;0
1104359;Wutach, Aussiedlerhöfe;None;None;None;None;2673866;1296561;0;8.424828;47.815398;0
1104360;Lienheim;None;None;None;None;2670580;1269603;0;8.376670;47.573336;0
1104362;Lienheim, Schule;None;None;None;None;2670505;1269554;0;8.375660;47.572905;0
1104363;Lottstetten, Abzw.Nacker Mühle;None;None;None;None;2685784;1274447;0;8.579648;47.615092;0
1104365;Lottstetten, Post;None;None;None;None;2685287;1275838;0;8.573305;47.627661;0
1104366;Lottstetten, Grundschule;None;None;None;None;2685512;1276220;0;8.576369;47.631070;0
1104367;Lottstetten, Hauptstrasse;None;None;None;1104367,1105017,1105173,8503420;2685570;1275982;0;8.577087;47.628915;0
1104368;Lottstetten, Industriegebiet;None;None;None;None;2685824;1276197;0;8.580510;47.630822;0
1104369;Lottstetten, Kindergarten;None;None;None;None;2685393;1275765;0;8.574698;47.626989;0
1104372;Luttingen, Dorfzelgstrasse;None;None;None;None;2649349;1269156;0;8.094464;47.571259;0
1104373;Luttingen, Friedhof;None;None;None;None;2649277;1268685;0;8.093453;47.567026;0
1104374;Luttingen, Kindergarten;None;None;None;None;2649501;1269452;0;8.096512;47.573907;0
1104375;Luttingen, Kranz;None;None;None;None;2649767;1269581;0;8.100062;47.575051;0
1104376;Luttingen, Schule;None;None;None;None;2649489;1269558;0;8.096362;47.574864;0
1104377;Luttingen, Schule Süd;None;None;None;None;2649573;1269590;0;8.097485;47.575141;0
1104378;Luttingen, Stadenhauser Str.;None;None;None;None;2649660;1269151;0;8.098593;47.571188;0
1104379;Mauchen, Ort;None;None;None;None;2671404;1288082;0;8.390592;47.739422;0
1104380;Mauchen, Wendeplatz;None;None;None;None;2671462;1287769;0;8.391311;47.736605;0
1104381;Mettenberg (Grafenhausen);None;None;None;None;2662197;1289325;0;8.268033;47.751540;0
1104382;Mettenberg, Kasslet;None;None;None;None;2661456;1289184;0;8.258128;47.750344;0
1104383;Mettenberg, Abzw Mattenklause;None;None;None;None;2661206;1289010;0;8.254770;47.748801;0
1104384;Wutach, Münchingen;None;None;None;None;2671725;1297610;0;8.396424;47.825069;0
1104385;Wutach, Münchingen Abz Lembach;None;None;None;None;2671609;1297547;0;8.394867;47.824512;0
1104387;Murg (Bd), Hammer;None;None;None;None;2644279;1267937;0;8.026963;47.560656;0
1104388;Murg (Bd), Möbel Brotz;None;None;None;None;2644392;1267210;0;8.028394;47.554104;0
1104389;Murg (Bd), Niedermatt;None;None;None;None;2643077;1267355;0;8.010935;47.555502;0
1104390;Murg (Bd), Rothaus;None;None;None;None;2642351;1267605;0;8.001315;47.557799;0
1104391;Murg (Bd), Murgtalschule West;None;None;None;None;2643995;1267224;0;8.023121;47.554261;0
1104393;Mutterslehen;None;None;None;None;2647482;1290206;0;8.071899;47.760695;0
1104394;Lottstetten, Nack Ortsmitte;None;None;None;None;2685674;1273575;0;8.578013;47.607261;0
1104395;Niedergebisbach;None;None;None;None;2641849;1277744;0;7.995603;47.649011;0
1104396;Niederhof, Abzw Binzgen;None;None;None;None;2645208;1268964;0;8.039415;47.569826;0
1104397;Niederhof, Diegeringen;None;None;None;None;2644784;1268535;0;8.033738;47.565995;0
1104398;Niederhof, Schule;None;None;None;None;2644858;1268930;0;8.034749;47.569544;0
1104399;Niederhof, Zechenwihl;None;None;None;None;2644896;1269207;0;8.035289;47.572036;0
1104400;Niedermühle;None;None;None;None;2651388;1281314;0;8.122967;47.680436;0
1104401;Niederwihl, Bündtenäcker;None;None;None;None;2647824;1274487;0;8.074762;47.619311;0
1104402;Niederwihl, Niederwihl;None;None;None;None;2647645;1274464;0;8.072385;47.619114;0
1104403;Niederwihl, Sägehof;None;None;None;None;2646647;1273920;0;8.059057;47.614293;0
1104405;Nöggenschwiel, Schule;None;None;None;None;2658350;1282692;0;8.215849;47.692252;0
1104406;Nöggenschwiel,Josef-Raff-Platz;None;None;None;None;2658193;1282603;0;8.213755;47.691464;0
1104407;Oberalpfen, Oberalpfen;None;None;None;None;2653378;1278803;0;8.149164;47.657702;0
1104408;Stühlingen, Obere Alp;None;None;None;None;2669996;1291143;0;8.372305;47.767099;0
1104409;Obergebisbach;None;None;None;None;2640496;1278279;0;7.977637;47.653909;0
1104410;Obergebisbach, Waldeck;None;None;None;None;2639930;1278605;0;7.970135;47.656874;0
1104411;Oberhof (Hotzenw);None;None;None;None;2644668;1270368;0;8.032370;47.582495;0
1104412;Oberhof (Hotzenw), Schule;None;None;None;None;2644464;1270351;0;8.029665;47.582354;0
1104413;Oberhof (Hotzenw), Süd;None;None;None;None;2644978;1269817;0;8.036438;47.577517;0
1104414;St. Blasien, Oberkutterau;None;None;None;None;2652883;1287467;0;8.143608;47.735649;0
1104415;Obermettingen;None;None;None;None;2669144;1286071;0;8.360151;47.721580;0
1104417;Ühlingen, Abzw. Stockenhöfe;None;None;None;None;2667934;1286310;0;8.344068;47.723856;0
1104418;Obersäckingen, Kaufland;None;None;None;None;2640253;1267856;0;7.973466;47.560185;0
1104420;Stühlingen, Oberwangen;None;None;None;None;2670483;1292123;0;8.378960;47.775867;0
1104421;Oberweschnegg, Abzweigung;Oberweschnegg, Abzw. Unterweschnegg;None;None;None;2653468;1284912;0;8.151097;47.712626;0
1104422;Oberweschnegg, B 500;None;None;None;None;2653387;1284943;0;8.150026;47.712910;0
1104423;Oberweschnegg;None;None;None;None;2653667;1284424;0;8.153688;47.708222;0
1104424;Oberwihl, Fa. Freudenberg;None;None;None;None;2646264;1274314;0;8.053995;47.617870;0
1104425;Oberwihl;None;None;None;None;2645739;1274634;0;8.047055;47.620782;0
1104426;Oberwihl, Ausserdorf;None;None;None;None;2645053;1274754;0;8.037932;47.621907;0
1104427;Öflingen, Fa. Henkel;None;None;None;None;2635642;1273159;0;7.912628;47.608141;0
1104428;Öflingen, Goethe-/Schillerstr.;None;None;None;None;2636106;1271334;0;7.918648;47.591705;0
1104429;Öflingen, Goethe-/Schmadstr.;None;None;None;None;2636060;1271550;0;7.918049;47.593652;0
1104430;Öflingen, Kreuzmattstrasse;None;None;None;None;2635672;1272694;0;7.912980;47.603960;0
1104431;Öflingen, Mühlenstrasse;None;None;None;None;2636190;1272265;0;7.919832;47.600075;0
1104432;Öflingen, Paul-Gräb-Str.;None;None;None;None;2635824;1272202;0;7.914961;47.599525;0
1104433;Öflingen, Sonnhalde;None;None;None;None;2635955;1271723;0;7.916673;47.595213;0
1104434;Öflingen, Uhlandstrasse;None;None;None;None;2636177;1271036;0;7.919567;47.589023;0
1104435;Ofteringen;None;None;None;None;2670554;1281111;0;8.378145;47.676830;0
1104437;Rechberg, Ort;None;None;None;None;2672228;1278201;0;8.399958;47.650475;0
1104438;Rechberg, Abzweigung;None;None;None;None;2673283;1277604;0;8.413908;47.644992;0
1104439;Reckingen (WT), L161;None;None;None;None;2667200;1269699;0;8.331761;47.574552;0
1104440;Reckingen (WT), Oberdorf;None;None;None;None;2667180;1269829;0;8.331513;47.575729;0
1104441;Reckingen (WT), Gemeindehalle;None;None;None;None;2667066;1269575;0;8.329966;47.573457;0
1104442;Reckingen (WT), Weissbuckhöfe;None;None;None;None;2666862;1270513;0;8.327385;47.581909;0
1104443;Remetschwiel (D), Dorfbrunnen;None;None;None;None;2653605;1280720;0;8.152415;47.674921;0
1104444;Remetschwiel (D), Oberle;None;None;None;None;2653672;1281123;0;8.153356;47.678536;0
1104445;Rheinheim, Färberweg;None;None;None;None;2665082;1271251;0;8.303836;47.588724;0
1104446;Rheinheim, Friedhof;None;None;None;None;2665255;1271515;0;8.306185;47.591086;0
1104447;Rheinheim, GMS;None;None;None;None;2664767;1271756;0;8.299732;47.593297;0
1104448;Rheinheim, Hardtweg;None;None;None;None;2665536;1270899;0;8.309824;47.585517;0
1104450;Rheinheim, Kindergarten;None;None;None;None;2664995;1271201;0;8.302671;47.588285;0
1104451;Rheinheim, Kreuzung;None;None;None;None;2665247;1271336;0;8.306047;47.589475;0
1104452;Rheinheim, Ortsmitte;None;None;None;None;2665177;1271248;0;8.305100;47.588687;0
1104453;Rickenbach (D), Busbahnhof;None;None;None;None;2640590;1274381;0;7.978534;47.618843;0
1104454;Rickenbach (D), Kühmoos;None;None;None;None;2639792;1271795;0;7.967686;47.595635;0
1104455;Rickenbach (D), Kurbad;None;None;None;None;2640912;1274645;0;7.982840;47.621203;0
1104456;Rickenbach (D), Rüttehof;None;None;None;None;2638209;1276613;0;7.947053;47.639064;0
1104457;Rickenbach (D), Schule;None;None;None;None;2641029;1274552;0;7.984387;47.620352;0
1104458;Rickenbach (D), Friedborn;None;None;None;None;2641415;1271221;0;7.989210;47.590378;0
1104459;Rickenbach (D), Abz Altenschw.;Rickenbach (D), Abzw. Altenschwand;None;None;None;2641282;1275894;0;7.987875;47.632413;0
1104460;Rickenbach (D),Abz Bergalingen;None;None;None;None;2640396;1273763;0;7.975894;47.613303;0
1104461;Rickenbach (D), Abz Glashütten;None;None;None;None;2639200;1275389;0;7.960133;47.627995;0
1104462;Rickenbach (D), Abzw. Jungholz;None;None;None;None;2638468;1273269;0;7.950218;47.608977;0
1104463;Rickenbach (D), Abzw. Rüttehof;None;None;None;None;2638006;1276433;0;7.944337;47.637451;0
1104464;Rickenbach (D), Abzw. Strick;None;None;None;None;2638885;1276831;0;7.956075;47.640982;0
1104465;Rickenbach (D), Wickartsmühle;None;None;None;None;2640666;1272820;0;7.979406;47.604805;0
1104466;Rickenbach (D), Hennenmatt;None;None;None;None;2641268;1274847;0;7.987596;47.622990;0
1104467;Görwihl, Hetzlenmühle;None;None;None;None;2642797;1278263;0;8.008272;47.653615;0
1104468;Görwihl, Umspannwerk;None;None;None;None;2642814;1278215;0;8.008486;47.653181;0
1104469;Riedern am Wald, Haus Preiser;None;None;None;None;2664470;1285583;0;8.297787;47.717670;0
1104470;Riedern am Wald;None;None;None;None;2663891;1285462;0;8.290054;47.716642;0
1104471;Riedern am Wald, Riedersteg;None;None;None;None;2664904;1284099;0;8.303352;47.704280;0
1104472;Riedern am Wald, Weilerhöfe;None;None;None;None;2663006;1284836;0;8.278176;47.711099;0
1104473;Ühlingen, Abzw. Denkmalstrasse;None;None;None;None;2664309;1285199;0;8.295593;47.714238;0
1104474;Ühlingen, Abzw. Hardbuckstr.;None;None;None;None;2663993;1285546;0;8.291431;47.717388;0
1104475;Riedern (Klettg), Sternen;None;None;None;None;2675414;1275542;0;8.441918;47.626208;0
1104476;Rippoldsried;None;None;None;None;2661452;1290715;0;8.258288;47.764111;0
1104477;Rippolingen, Abzw Harpolingen;None;None;None;None;2641602;1270042;0;7.991590;47.579763;0
1104478;Rippolingen, Schule;None;None;None;None;2641496;1269444;0;7.990129;47.574390;0
1104479;Rippolingen, Todtmooserstr.;None;None;None;None;2641136;1269747;0;7.985363;47.577135;0
1104480;Rötenberg (Baden), Boll;None;None;None;None;2662032;1290096;0;8.265933;47.758491;0
1104481;Rötenberg (Baden), Ort;None;None;None;None;2661582;1290380;0;8.259972;47.761089;0
1104482;Rotzel, Kindergarten;None;None;None;None;2646954;1271584;0;8.062885;47.593271;0
1104483;Rotzel, Rathaus;None;None;None;None;2646864;1271777;0;8.061710;47.595007;0
1104484;Rotzel, Sandlöcher;None;None;None;None;2646872;1272020;0;8.061841;47.597197;0
1104485;Rotzingen, Burg;None;None;None;None;2648065;1278853;0;8.078452;47.658555;0
1104486;Rotzingen, Krembach;None;None;None;None;2647816;1280297;0;8.075292;47.671559;0
1104487;Rotzingen, Oberdorf;None;None;None;None;2647921;1279887;0;8.076642;47.667867;0
1104488;Rotzingen, Rathaus;None;None;None;None;2647925;1279489;0;8.076652;47.664290;0
1104489;Ruchenschwand;None;None;None;None;2648694;1286931;0;8.087707;47.731156;0
1104490;Rüsswihl, Abzw Landstrasse;None;None;None;None;2647526;1276029;0;8.070975;47.633197;0
1104491;Rüsswihl, Haus 95;None;None;None;None;2646886;1276147;0;8.062464;47.634307;0
1104492;Rüsswihl, Rathaus;None;None;None;None;2647542;1275736;0;8.071150;47.630567;0
1104493;Rüsswihl, Schildbach;None;None;None;None;2647840;1275321;0;8.075076;47.626812;0
1104494;Albbruck, Schachen;None;None;None;None;2649612;1272729;0;8.098360;47.603372;0
1104495;Albbruck, Abzw. Tiefenstein;None;None;None;None;2649103;1273259;0;8.091638;47.608178;0
1104496;Göschweiler, Wanderparkplatz;Göschweiler, Wanderparkplatz/Schattenmühle;None;None;None;2665940;1299478;0;8.319454;47.842470;0
