id_didok;id_fli;id_sloid;name_official;name_long;name_short;name_alternative;lang;stations_metastation;wgs84_e;wgs84_n;wgs84_h;wgs84_epsg;local_e;local_n;local_h;local_epsg;station_priority;km_info;stations_metastation_hrdf;source_file;timestamp
;;;"Vulbens;46.104780; Collège";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.177349
;;;"Vulbens;46.104660; Collège";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.177353
;;;"Vulbens;46.102130; Chef Lieu";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.177356
;;;"Valleiry;46.107826; mairie";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.177371
;;;"Valleiry;46.107800; mairie";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.177374
0000013;;;Istanbul;;;;;;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.764160
8500682;;ch:1:sloid:682;Basel EuroAirport, Ankunft;;;Basel Airport;;1401493,1402503,8500682;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.797399
8505537;;ch:1:sloid:5537;Ponte Tresa (Italia) (lago);;;;;8505537,8575658;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.812320
8506449;;ch:1:sloid:6449;Landmark;;;;;8506449,8582241;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.815368
8511299;;ch:1:sloid:11299;Aarau Bahnhof Süd;Aarau, Bahnhof Süd;;;;8502113,8502996,8511299;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.829253
8518617;;ch:1:sloid:18617;Tirano, Stazione bus;;;;;1300174,8301440,8509369,8518617,8578641;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.829680
8530166;;ch:1:sloid:30166;Marigny;;;;;8510480,8530166;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.830190
8557035;;ch:1:sloid:57035;Villa di Chiavenna, Dogana;;;;;8509761,8557035;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.832674
8573742;;ch:1:sloid:73742;Büsingen, Bürgerhaus;;;;;1101316,8573742;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.848429
8573869;;ch:1:sloid:73869;Schänis, Gemeindehaus;;;;;8503119,8573869,8573870;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.849011
8574332;;ch:1:sloid:74332;Trübbach, Bahnhof;;;;;8574332,8574410;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.850951
8574354;;ch:1:sloid:74354;Tisis, Töbeleweg;;;;;8574353,8574354;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.851065
8578641;;ch:1:sloid:78641;Tirano, Stazione;;;;;1300174,8301440,8509369,8518617,8578641;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.869000
8579021;;ch:1:sloid:79021;Münsingen, Ochsen;;;;;;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.870475
8582449;;ch:1:sloid:82449;Livigno, Centro Bus Station;;;;;1300146,8582449;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.881273
8582714;;ch:1:sloid:82714;Livigno, Val dal Fain;;;;;1300145,8582714;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.882309
8583511;;ch:1:sloid:83511;Benken SG, Schönau;;;;;8503118,8573878,8583511;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.884999
8583886;;ch:1:sloid:83886;Livigno,S.Rocco-Po. Municipale;;;;;1300144,8583886;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.886328
8583887;;ch:1:sloid:83887;Livigno, Campaggi zona Forcola;;;;;1300147,8583887;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.886332
8583888;;ch:1:sloid:83888;Livigno, Acquagranda;;;;;1300148,8583888;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.886338
8587228;;ch:1:sloid:87228;Aesch BL, Dorf (Bus);;;;;8500255,8587228;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.887680
8587923;;ch:1:sloid:87923;Thoiry, centre commercial;;;;;1401257,8587923,8774265;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.889850
8592184;;ch:1:sloid:92184;Prilly, Malley-Nord;;;;;8501209,8592184,8592216;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.907871
8592216;;ch:1:sloid:92216;Renens VD, Malley-Ouest;;;;;8501209,8592184,8592216;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.908016
8595997;;ch:1:sloid:95997;Valleiry, gare;;;;;;;;;;;;;;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.920719
